
State: AL
   Lat     Lon  COOP# StnID State City/Station Name               County                     Elev      Feb 1      Feb 2      Feb 3      Feb 4      Feb 5      Feb 6      Feb 7      Feb 8      Feb 9      Feb10      Feb11      Feb12      Feb13      Feb14      Feb15      Feb16      Feb17      Feb18      Feb19      Feb20      Feb21      Feb22      Feb23      Feb24      Feb25      Feb26      Feb27      Feb28
 41.75  -76.44 368905 TWOP1    PA TOWANDA 1 S                     BRADFORD                     760      1.000  -9999.000      0.000  -9999.000      0.000      0.000      0.000      1.400  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.800  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.500  -9999.000      0.000
 40.30  -75.13 362221          PA DOYLESTOWN                      BUCKS                        361      0.300      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.700      1.500      0.000      0.000      0.000      0.000      0.000      0.000
 40.14  -74.95 366194          PA NESHAMINY FALLS                 BUCKS                         60  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.800      0.000      0.000      0.000      0.000      0.000      0.000
 40.36  -75.32 367938 SRVP1    PA SELLERSVILLE                    BUCKS                        340  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 40.57  -75.27 368400          PA SPRINGTOWN 1 NNE                BUCKS                        860      0.500  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.600      0.500      0.000      0.000      0.000      0.000      0.000      0.000
 40.85  -79.92 361139 BTLP1    PA BUTLER 2 SW                     BUTLER                      1000  -9999.000  -9999.000      1.000  -9999.000  -9999.000      0.000      0.000      1.100  -9999.000  -9999.000  -9999.000      0.600      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      6.800  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000
 41.05  -80.07 368184 SPPP1    PA SLIPPERY ROCK 1 SSW             BUTLER                      1250      0.000  -9999.000      0.600      0.000  -9999.000      0.000      1.400  -9999.000      0.000      0.000      0.000      1.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      4.300      0.000      0.000      0.000      1.800  -9999.000  -9999.000
 40.29  -78.72 362298          PA DUNLO                           CAMBRIA                     2360      0.000      0.000      1.500      0.000  -9999.000  -9999.000  -9999.000      2.500  -9999.000      0.000      0.000  -9999.000  -9999.000      0.000      0.500      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      7.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000
 40.47  -78.73 362470          PA EBENSBURG SEWAGE PLT            CAMBRIA                     1940      0.300      0.000      2.000      0.000      0.000      1.000      0.000      2.000      0.300      0.000      0.000      0.000      2.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      9.000      0.000      0.000      0.000      1.000      0.000      0.000
 40.65  -78.55 367167 PGLP1    PA PRINCE GALLITZIN SP             CAMBRIA                     1520      0.000      0.000      0.600      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000     10.000      0.000      0.000      0.000      0.000  -9999.000      0.000
 41.32  -78.10 368145 SMHP1    PA SINNEMAHONING                   CAMERON                      820      2.800      2.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      7.600  -9999.000  -9999.000      0.000      2.500      0.500      0.200  -9999.000
 41.40  -78.02 368469 STVP1    PA STEVENSON DAM                   CAMERON                      932      2.000      1.000      0.000      0.000      0.000      0.000      0.000      1.500      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      3.000      1.000      0.000      0.000
 40.86  -75.64 360560          PA BELTZVILLE DAM                  CARBON                       735      2.500      1.200      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000
 40.82  -75.70 364934 LGHP1    PA LEHIGHTON 1SSW                  CARBON                       580      2.000      1.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      4.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000
 41.05  -77.94 361480 CLRP1    PA CLARENCE                        CENTRE                      1390  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 40.87  -78.22 366921 PLBP1    PA PHILIPSBURG 2 S                 CENTRE                      1720      0.200  -9999.000      0.800  -9999.000  -9999.000      0.200  -9999.000      2.000  -9999.000  -9999.000  -9999.000      0.000      1.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.900      3.900  -9999.000  -9999.000  -9999.000      0.700  -9999.000  -9999.000
 40.79  -77.87 368449 STCP1    PA STATE COLLEGE                   CENTRE                      1170      1.100      1.500      0.000      0.000      0.000      0.200      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.100      4.000      0.000      0.000      0.000      0.000      0.000      0.000
 40.10  -75.75 363321 GNMP1    PA GLENMOORE                       CHESTER                      500      0.100      0.200      0.000      0.000      0.100      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.200      4.900      0.000      0.000      0.000      0.000      0.000      0.000
 40.08  -75.90 364047          PA HONEY BROOK 2 SSE               CHESTER                      665      0.000  -9999.000      0.000  -9999.000      0.000      0.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000      4.000  -9999.000      0.000      0.000  -9999.000  -9999.000      0.000
 39.97  -75.63 369464          PA WEST CHESTER 2 NW               CHESTER                      375      0.000      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      4.600  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 41.19  -79.44 361485 CLAP1    PA CLARION 3 SW                    CLARION                     1040      0.500  -9999.000      0.000      0.000      0.000      0.000      0.000      2.500  -9999.000  -9999.000  -9999.000      0.500      0.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      2.000      0.000  -9999.000      0.000      0.000      0.000  -9999.000
 41.36  -79.22 361751 CSBP1    PA COOKSBURG 2 NW                  CLARION                     1450      3.400  -9999.000      1.100  -9999.000  -9999.000      0.100  -9999.000      2.300  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.800  -9999.000  -9999.000  -9999.000
 40.97  -78.59 363417          PA GRAMPIAN 1E                     CLEARFIELD                  1510      1.000      0.000      1.000      0.000      0.000      0.400      0.000      2.500      0.000      0.000      0.000      1.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.500      4.000      0.000      0.000      0.000      2.500      0.000      0.000
 41.12  -77.45 365109 LOKP1    PA LOCK HAVEN SWG PLT              CLINTON                      566      0.700      2.000      1.000      0.000      0.000      0.400      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      7.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 41.33  -77.74 367409 RVOP1    PA RENOVO                          CLINTON                      660      0.600      3.000      0.000      0.000      0.000      0.000      0.000      1.400      0.000      0.000      0.000      0.000      0.400      0.000      0.000      0.000      0.000      0.000      0.000      0.000      7.900      0.000      0.000      0.000      1.500      0.500      0.000      0.000
 41.23  -76.34 360582 BEPP1    PA BENTON 3 NE                     COLUMBIA                    1095      2.700      1.300      0.000      0.000  -9999.000      0.000      0.000      2.500      0.900      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      8.600      0.000      0.000      0.000      0.900      0.000      0.000      0.000
 41.50  -80.47 364325          PA JAMESTOWN 2 NW                  CRAWFORD                    1040      5.000      0.000      2.000      0.000      0.000      0.000      0.000      2.000      0.000      0.000  -9999.000      0.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      3.000      0.000      0.000      0.000      3.000  -9999.000      0.000      0.000
 41.65  -80.43 365050          PA LINESVILLE 1 S                  CRAWFORD                    1030      6.000      0.000      2.000  -9999.000  -9999.000      1.000  -9999.000      2.000  -9999.000      1.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      6.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 41.82  -80.43 368361 SBOP1    PA SPRINGBORO 3 WNW                CRAWFORD                    1005      6.000      0.500      1.000      0.000      0.000      1.500      0.000      3.000      0.000      1.300      0.000      1.500      0.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      8.000      0.000      0.000      0.000      4.700      1.800      0.800      0.000
 40.23  -77.19 361920          PA CARLISLE WATER PLANT            CUMBERLAND                   430      0.500      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      5.200      0.000      0.000      0.000      0.000      0.000      0.000
 40.03  -77.30 366955 PGFP1    PA PINE GROVE FURNACE              CUMBERLAND                   885      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000      0.000      0.000  -9999.000  -9999.000      7.000      0.000      0.000      0.000      0.000  -9999.000      0.000
 40.05  -77.52 368073 SPBP1    PA SHIPPENSBURG                    CUMBERLAND                   680      0.200      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      4.900      1.400      0.000      0.000      0.000      0.000      0.000      0.000
 40.46  -76.87 362071 DHDP1    PA DEHART DAM                      DAUPHIN                      537      1.500      1.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      3.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
